2019/05/01 11:22:22,2019/05/01 11:34:54,751,150,E 2 St & Avenue C,40.7208736,-73.98085795,3708,W 13 St & 5 Ave,40.735445,-73.99431,27454,Subscriber,1995,2,2040
2019/05/01 11:23:07,2019/05/01 11:26:26,198,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,20107,Subscriber,1984,1,2041
2019/05/01 11:23:11,2019/05/01 11:26:14,182,482,W 15 St & 7 Ave,40.73935542,-73.99931783,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,35471,Subscriber,1993,1,2042
2019/05/01 11:23:36,2019/05/01 11:27:15,218,297,E 15 St & 3 Ave,40.734232,-73.986923,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,16145,Subscriber,1986,2,2043
2019/05/01 11:23:43,2019/05/01 11:39:00,917,545,E 23 St & 1 Ave,40.736502,-73.97809472,359,E 47 St & Park Ave,40.75510267,-73.97498696,28790,Subscriber,1974,1,2044
2019/05/01 11:24:17,2019/05/01 11:51:13,1615,534,Water - Whitehall Plaza,40.70255065,-74.0127234,410,Suffolk St & Stanton St,40.72066442,-73.98517977,28496,Subscriber,1954,1,2045
2019/05/01 11:24:18,2019/05/01 11:27:54,215,545,E 23 St & 1 Ave,40.736502,-73.97809472,487,E 20 St & FDR Drive,40.73314259,-73.97573881,29804,Subscriber,1992,1,2046
2019/05/01 11:24:24,2019/05/01 11:40:52,988,410,Suffolk St & Stanton St,40.72066442,-73.98517977,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,31229,Subscriber,1970,1,2047
2019/05/01 11:24:38,2019/05/01 11:36:43,725,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,33604,Subscriber,1980,1,2048
2019/05/01 11:24:40,2019/05/01 11:48:07,1406,346,Bank St & Hudson St,40.73652889,-74.00618026,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,34212,Subscriber,1973,1,2049
2019/05/01 11:24:53,2019/05/01 11:39:34,881,3388,President St & Henry St,40.6828003,-73.99990419,3365,3 St & 7 Ave,40.6703837,-73.97839676,30007,Subscriber,1976,2,2050
